,rent_address,stop_name,min_distance,min_duration,postcode,price
213,722-627-victoria-street-abbotsford-vic-3067-16102907,Lower Yarra River land,206.09,41.05,3067,400.0
214,114-4-acacia-place-abbotsford-vic-3067-16097009,Lower Yarra River land,0.19,0.04,3067,475.0
215,406-631-victoria-street-abbotsford-vic-3067-16102921,Lower Yarra River land,106.23,16.16,3067,650.0
216,6-241-nicholson-street-abbotsford-vic-3067-11018248,Lower Yarra River land,550.99,65.99,3067,340.0
217,814-4-acacia-place-abbotsford-vic-3067-16097710,Lower Yarra River land,0.19,0.04,3067,380.0
218,112-4-acacia-place-abbotsford-vic-3067-16104805,Lower Yarra River land,0.19,0.04,3067,795.0
219,201a-8-grosvenor-street-abbotsford-vic-3067-16093576,Lower Yarra River land (addition) Park,174.46,41.87,3067,410.0
220,12-valiant-street-abbotsford-vic-3067-16098146,Lower Yarra River land,827.16,121.08,3067,975.0
221,1108-20-shamrock-street-abbotsford-vic-3067-15091677,Lower Yarra River land (addition) Park,16.88,4.05,3067,530.0
222,103-38-nicholson-street-fitzroy-north-vic-3068-16097154,Carlton Court House Historic Reserve,3349.06,364.18,3068,375.0
223,g2-26-nicholson-street-fitzroy-north-vic-3068-16108768,Carlton Court House Historic Reserve,3258.11,353.6,3068,590.0
224,478-wellington-street-clifton-hill-vic-3068-16105769,Lower Yarra River land,2257.19,309.2,3068,480.0
225,45-mckean-street-fitzroy-north-vic-3068-16092855,Carlton Court House Historic Reserve,2298.85,348.12,3068,550.0
226,304-38-nicholson-street-fitzroy-north-vic-3068-16098711,Carlton Court House Historic Reserve,3349.06,364.18,3068,550.0
227,108a-queens-parade-fitzroy-north-vic-3068-16113014,Carlton Court House Historic Reserve,2099.48,300.28,3068,650.0
228,02-378-st-georges-road-fitzroy-north-vic-3068-16111995,Yarra Bend Park,3200.79,347.04,3068,450.0
229,15-queen-street-fitzroy-north-vic-3068-16098797,Carlton Court House Historic Reserve,3451.63,396.56,3068,635.0
230,48-clifton-avenue-clifton-hill-vic-3068-16092358,Lower Yarra River land,1321.35,172.99,3068,650.0
231,304-11-reid-street-fitzroy-north-vic-3068-16098276,Carlton Court House Historic Reserve,2172.88,240.63,3068,450.0
232,8-133-clarke-street-northcote-vic-3070-16091779,Yarra Bend Park,2848.02,306.87,3070,340.0
233,9a-spencer-street-northcote-vic-3070-16103679,Yarra Bend Park,4158.46,469.77,3070,645.0
234,121-5-beavers-road-northcote-vic-3070-16088994,Yarra Bend Park,3699.05,375.41,3070,485.0
235,207-2-6-mccutcheon-street-northcote-vic-3070-15874383,Yarra Bend Park,3563.48,357.72,3070,500.0
236,29-turnball-grove-northcote-vic-3070-16110278,Yarra Bend Park,3631.35,379.37,3070,610.0
237,6-22-french-avenue-northcote-vic-3070-16099680,Yarra Bend Park,2471.89,231.74,3070,680.0
238,8-victoria-road-northcote-vic-3070-16093432,Yarra Bend Park,991.74,99.69,3070,680.0
239,2-274-st-georges-road-northcote-vic-3070-16113021,Yarra Bend Park,4560.04,449.23,3070,570.0
240,67-clarke-street-northcote-vic-3070-16092703,Yarra Bend Park,3181.69,352.47,3070,650.0
241,202-2-separation-street-northcote-vic-3070-16099480,Yarra Bend Park,3304.61,325.39,3070,460.0
242,g04-66-waterloo-road-northcote-vic-3070-16108577,Yarra Bend Park,2769.14,324.16,3070,520.0
243,13-58-clarendon-street-thornbury-vic-3071-16101018,Yarra Bend Park,4112.74,420.65,3071,400.0
244,4-86-normanby-avenue-thornbury-vic-3071-16108540,Yarra Bend Park,5219.55,441.41,3071,560.0
245,3-291-rathmines-street-thornbury-vic-3071-16091151,Yarra Bend Park,3584.91,316.57,3071,680.0
246,348-gooch-street-thornbury-vic-3071-16099884,Yarra Bend Park,3804.3,412.39,3071,700.0
247,13-fenwick-street-thornbury-vic-3071-16108011,Yarra Bend Park,4091.62,389.3,3071,630.0
248,16-rossmoyne-street-thornbury-vic-3071-16107643,Yarra Bend Park,4846.95,403.52,3071,670.0
249,47-speight-street-thornbury-vic-3071-16094346,Yarra Bend Park,3325.52,304.88,3071,730.0
250,59-comas-grove-thornbury-vic-3071-16108541,Yarra Bend Park,6691.74,560.61,3071,740.0
251,8-52-pender-street-thornbury-vic-3071-16113012,Yarra Bend Park,4416.52,426.8,3071,260.0
252,118-normanby-avenue-thornbury-vic-3071-16109205,Yarra Bend Park,5440.75,457.34,3071,750.0
253,110-raglan-street-preston-vic-3072-16103893,Yarra Bend Park,4913.18,444.95,3072,595.0
254,19-122-high-street-preston-vic-3072-16112735,Yarra Bend Park,5963.72,474.61,3072,450.0
255,4-492-plenty-road-preston-vic-3072-16103925,Gresswell Forest (part a) Nature Conservation Reserve,5584.28,658.9,3072,500.0
256,78-oakover-road-preston-vic-3072-16096755,Yarra Bend Park,6595.38,616.92,3072,1200.0
257,2-123-cheddar-road-reservoir-vic-3073-16106073,Merri Creek Park,7400.21,506.93,3073,425.0
258,1-24-charlton-cres-reservoir-vic-3073-16109817,Gresswell Forest (part a) Nature Conservation Reserve,4192.69,585.84,3073,425.0
259,10-949-high-street-reservoir-vic-3073-15297144,Merri Creek Park,6520.53,499.37,3073,490.0
260,1-125-henty-street-reservoir-vic-3073-16113414,Merri Creek Land (368 Mahoneys Rd),7663.59,671.17,3073,450.0
261,24-6-hensley-road-lalor-vic-3075-16093487,Cooper St Grassland Nature Conservation Reserve,6196.93,749.09,3075,450.0
262,23-palm-street-fairfield-vic-3078-16099457,Yarra Bend Park,2307.95,277.84,3078,890.0
263,201-21-mills-boulevard-alphington-vic-3078-16094987,Yarra Bend Park,812.82,119.25,3078,540.0
264,1-150-grange-road-alphington-vic-3078-16099545,Yarra Bend Park,2144.62,258.14,3078,320.0
265,3-43-gillies-street-fairfield-vic-3078-16100715,Yarra Bend Park,3174.01,345.97,3078,290.0
266,3-91-livingstone-street-ivanhoe-vic-3079-16097930,Darebin Creek Land,2153.84,251.76,3079,365.0
267,level-2-5-9-martin-street-heidelberg-vic-3084-16103734,Yarra Valley Parklands,1389.34,148.35,3084,440.0
268,4-74-darebin-st-heidelberg-vic-3084-16113528,Yarra Valley Parklands,1290.06,159.49,3084,450.0
269,9-182-hawdon-street-heidelberg-vic-3084-16105331,Yarra Valley Parklands,1572.8,182.21,3084,670.0
270,g09-59-earl-street-kew-vic-3101-14910454,Yarra Bend Park,1354.89,190.84,3101,395.0
271,3-92-brougham-street-kew-vic-3101-16092388,Yarra Bend Park,1173.76,222.2,3101,1200.0
272,21-high-street-kew-vic-3101-16111438,Lower Yarra River land,1146.8,127.5,3101,700.0
273,9-39-studley-park-rd-kew-vic-3101-16110655,Yarra Bend Park,916.47,161.25,3101,595.0
274,202-39-studley-park-rd-kew-vic-3101-16110655,Yarra Bend Park,916.47,161.25,3101,595.0
275,1-12-stawell-street-kew-vic-3101-16108050,Yarra Bend Park,909.9,184.28,3101,700.0
276,3-1a-wimba-avenue-kew-vic-3101-16100819,Yarra Bend Park,3328.04,396.96,3101,475.0
277,19-asquith-street-kew-vic-3101-16113258,Yarra Bend Park,2209.44,268.07,3101,720.0
278,4-92-brougham-street-kew-vic-3101-16092405,Yarra Bend Park,1176.12,222.54,3101,1100.0
279,21-findon-crescent-kew-vic-3101-16113943,Lower Yarra River land,924.0,111.78,3101,1600.0
280,5-33-parkhill-road-kew-vic-3101-16112182,Yarra Bend Park,3187.41,387.97,3101,650.0
281,2-grace-court-kew-vic-3101-16095943,Yarra Bend Park,1487.34,215.07,3101,920.0
282,3-17-munro-st-kew-east-vic-3102-16104263,Yarra Valley Parklands (COM),3129.04,399.95,3102,900.0
283,46-elm-grove-kew-east-vic-3102-16099817,Yarra Bend Park,3301.57,440.45,3102,720.0
284,4-15-munro-st-kew-east-vic-3102-16103832,Yarra Valley Parklands (COM),3146.81,402.51,3102,550.0
285,105-18-cadow-street-kew-east-vic-3102-16104932,Yarra Bend Park,3343.04,417.65,3102,475.0
286,6-8-clyde-street-kew-east-vic-3102-16106556,Yarra Bend Park,3424.76,426.51,3102,400.0
287,101-20-weir-street-balwyn-vic-3103-16106435,Wattle Park,4592.2,432.08,3103,400.0
288,44-elliott-ave-balwyn-vic-3103-16105752,Part Yarra Valley Parklands,4415.52,463.53,3103,590.0
289,110-182-whitehorse-road-balwyn-vic-3103-15840276,Part Yarra Valley Parklands,5272.67,522.47,3103,360.0
290,63-monash-ave-balwyn-vic-3103-16111877,Part Yarra Valley Parklands,4122.02,440.26,3103,800.0
291,128-gordon-street-balwyn-vic-3103-16091813,Part Yarra Valley Parklands,4934.67,502.37,3103,1100.0
292,6-eyre-st-balwyn-vic-3103-16095631,Yarra Bend Park,4489.5,500.57,3103,1300.0
293,2-bennett-street-deepdene-vic-3103-16104504,Yarra Bend Park,4846.54,530.68,3103,1175.0
294,23-bolinda-road-balwyn-north-vic-3104-16098242,Part Yarra Valley Parklands,3968.55,413.67,3104,600.0
295,10-208-210-high-street-templestowe-lower-vic-3107-16091613,Yarra Valley Parklands,2621.19,296.99,3107,400.0
296,717-101-tram-road-doncaster-vic-3108-16103524,Yarra Valley Parklands,4886.52,566.7,3108,500.0
297,21-872-874-doncaster-road-doncaster-east-vic-3109-16093627,Yarra Valley Parklands,6435.89,668.04,3109,365.0
298,211-7-red-hill-terrace-doncaster-east-vic-3109-16092464,Yarra Valley Parklands,4085.31,483.31,3109,440.0
299,1-383-serpells-road-doncaster-east-vic-3109-16111336,Yarra Valley Parklands,5260.83,624.51,3109,600.0
300,50-thea-grove-doncaster-east-vic-3109-16094598,Mullum Mullum Park,5897.45,691.49,3109,480.0
301,205-1-redhill-terrace-doncaster-east-vic-3109-16094041,Yarra Valley Parklands,4012.19,465.76,3109,500.0
302,13a-laity-street-richmond-vic-3121-16099660,Lower Yarra River land (addition) Park,977.94,148.57,3121,1200.0
303,5-lightfoot-street-richmond-vic-3121-10274422,Lower Yarra River land,592.48,113.66,3121,650.0
304,98a-stawell-street-richmond-vic-3121-16104417,Lower Yarra River land,1053.7,145.66,3121,525.0
305,4-82-buckingham-street-richmond-vic-3121-16109770,Lower Yarra River land,871.99,129.92,3121,450.0
306,2-7-jika-place-richmond-vic-3121-16096685,Lower Yarra River land,1924.3,257.62,3121,540.0
307,19-canterbury-street-richmond-vic-3121-16096668,Lower Yarra River land,1260.17,150.31,3121,700.0
308,75-cutter-street-richmond-vic-3121-16105791,Lower Yarra River land,1500.23,184.38,3121,750.0
309,5-4-little-buckingham-street-richmond-vic-3121-16099408,Lower Yarra River land (addition) Park,1247.56,159.77,3121,840.0
310,17-6-adam-street-richmond-vic-3121-16100713,Herring Island,1382.38,159.64,3121,325.0
311,104-71-abinger-street-richmond-vic-3121-16096988,Lower Yarra River land,1323.35,137.84,3121,500.0
312,218-71-abinger-street-richmond-vic-3121-16094828,Lower Yarra River land,1323.35,137.84,3121,575.0
313,46-73-river-street-richmond-vic-3121-16094613,Lower Yarra River land,192.36,23.85,3121,425.0
314,158-burnley-street-richmond-vic-3121-13706826,Lower Yarra River land,873.99,124.57,3121,825.0
315,429-burnley-street-richmond-vic-3121-16100386,Herring Island,1355.03,161.86,3121,925.0
316,16-2a-brougham-street-richmond-vic-3121-16094696,Lower Yarra River land,1901.2,199.61,3121,420.0
317,75-neptune-street-richmond-vic-3121-16110194,Lower Yarra River land,1192.18,151.38,3121,650.0
318,57-lord-st-richmond-vic-3121-16112934,Lower Yarra River land,1242.14,165.9,3121,1300.0
319,21-dover-street-richmond-vic-3121-16103850,Parks Victoria Depot - Barkly Ave Park,2001.76,193.69,3121,650.0
320,15-gibdon-street-burnley-vic-3121-16105787,Herring Island,1088.27,124.38,3121,770.0
321,34-abinger-street-richmond-vic-3121-16096038,Lower Yarra River land,1461.46,166.05,3121,500.0
322,12-murray-street-richmond-vic-3121-16103776,Lower Yarra River land,1284.38,172.25,3121,640.0
323,20-davison-street-richmond-vic-3121-6782699,Lower Yarra River land,289.1,49.53,3121,550.0
324,6-44-type-street-richmond-vic-3121-16099000,Lower Yarra River land,786.28,130.22,3121,330.0
325,402-77-abinger-street-richmond-vic-3121-16110511,Lower Yarra River land,1337.77,141.3,3121,640.0
326,308-71-canterbury-street-richmond-vic-3121-14973757,Lower Yarra River land,1550.02,178.45,3121,515.0
327,40-wellington-street-richmond-vic-3121-16094652,Parks Victoria Depot - Barkly Ave Park,1974.37,178.62,3121,780.0
328,94-lennox-street-richmond-vic-3121-16113257,Lower Yarra River land,1605.3,194.67,3121,700.0
329,301-27-dickmann-street-richmond-vic-3121-16112647,Lower Yarra River land,2421.03,235.96,3121,600.0
330,57-lincoln-street-richmond-vic-3121-16092170,Lower Yarra River land (addition) Park,718.13,121.14,3121,640.0
331,73-fraser-street-richmond-vic-3121-16091575,Lower Yarra River land,1156.38,128.08,3121,645.0
332,2-81-abinger-street-richmond-vic-3121-16099075,Lower Yarra River land,1108.79,133.9,3121,800.0
333,11-shamrock-street-richmond-vic-3121-16091440,Lower Yarra River land,2374.59,252.28,3121,695.0
334,3-17-moorhouse-street-richmond-vic-3121-13330833,Lower Yarra River land,2235.38,208.66,3121,650.0
335,14-lesney-street-richmond-vic-3121-16111270,Lower Yarra River land,2504.22,248.72,3121,725.0
336,6-183-coppin-street-richmond-vic-3121-16105773,Lower Yarra River land,1712.97,158.82,3121,340.0
337,5-19-palmer-street-richmond-vic-3121-16098868,Lower Yarra River land,897.8,122.58,3121,700.0
338,g01-8-carroll-street-richmond-vic-3121-16105144,Lower Yarra River land,2485.96,243.16,3121,465.0
339,607-253-bridge-road-richmond-vic-3121-16100906,Lower Yarra River land,1597.95,147.74,3121,420.0
340,18-park-grove-richmond-vic-3121-16105798,Lower Yarra River land,1063.21,209.95,3121,550.0
341,304-27-dickmann-street-richmond-vic-3121-16113260,Lower Yarra River land,2421.03,235.96,3121,595.0
342,79-buckingham-street-richmond-vic-3121-16100639,Lower Yarra River land,876.5,130.74,3121,850.0
343,3-52-baker-street-richmond-vic-3121-16098254,Lower Yarra River land (addition) Park,665.57,108.1,3121,400.0
344,69-brighton-street-richmond-vic-3121-16096202,Parks Victoria Depot - Barkly Ave Park,2445.13,245.62,3121,650.0
345,104-77-riversdale-road-hawthorn-vic-3122-16100086,Lower Yarra River land,2684.24,299.8,3122,1175.0
346,20-523-burwood-road-hawthorn-vic-3122-16103788,Lower Yarra River land,2525.93,265.84,3122,550.0
347,16-197-auburn-road-hawthorn-vic-3122-16109889,Lower Yarra River land,3154.0,314.92,3122,350.0
348,109-39-riversdale-road-hawthorn-vic-3122-16109227,Lower Yarra River land,2222.59,289.95,3122,600.0
349,6-33-grove-rd-hawthorn-vic-3122-16094567,Lower Yarra River land,1055.7,134.69,3122,430.0
350,13-112-riversdale-road-hawthorn-vic-3122-16106515,Lower Yarra River land,2872.08,290.76,3122,460.0
351,9-312-316-barkers-road-hawthorn-vic-3122-16109610,Lower Yarra River land,2702.29,278.49,3122,725.0
352,103-567-569-glenferrie-road-hawthorn-vic-3122-16108509,Lower Yarra River land,2464.42,261.41,3122,525.0
353,3-197-auburn-road-hawthorn-vic-3122-16096743,Lower Yarra River land,3154.0,314.92,3122,310.0
354,5-selbourne-street-hawthorn-vic-3122-16100969,Lower Yarra River land,2995.67,365.16,3122,715.0
355,10-edlington-street-hawthorn-vic-3122-16113945,Lower Yarra River land,3010.18,305.2,3122,800.0
356,18-112-riversdale-road-hawthorn-vic-3122-16108055,Lower Yarra River land,2872.08,290.76,3122,350.0
357,10-henrietta-st-hawthorn-vic-3122-16094383,Lower Yarra River land,2665.93,282.86,3122,900.0
358,5-56-58-burwood-road-hawthorn-vic-3122-16096828,Lower Yarra River land,990.63,155.61,3122,375.0
359,2-70-power-street-hawthorn-vic-3122-16075968,Lower Yarra River land,1203.85,161.7,3122,470.0
360,34-589-glenferrie-road-hawthorn-vic-3122-16094937,Lower Yarra River land,2228.86,244.46,3122,265.0
361,8-1b-kinkora-road-hawthorn-vic-3122-16104258,Lower Yarra River land,1509.53,191.49,3122,380.0
362,13-23-power-street-hawthorn-vic-3122-16092614,Lower Yarra River land,1362.4,182.98,3122,325.0
363,4-32-power-street-hawthorn-vic-3122-16103495,Lower Yarra River land,1231.07,175.6,3122,350.0
364,7-connell-street-hawthorn-vic-3122-16112571,Lower Yarra River land,781.21,122.78,3122,895.0
365,4-3-finchley-court-hawthorn-vic-3122-16104849,Lower Yarra River land,2453.52,279.85,3122,450.0
366,304-708-burwood-rd-hawthorn-vic-3122-16096604,Lower Yarra River land,3359.3,335.06,3122,650.0
367,6-30-munro-st-hawthorn-east-vic-3123-16112646,Lower Yarra River land,3842.3,370.46,3123,495.0
368,26-hastings-road-hawthorn-east-vic-3123-16107338,Lower Yarra River land,4436.71,413.72,3123,810.0
369,12-2-freeman-street-hawthorn-east-vic-3123-16099575,Lower Yarra River land,3735.1,389.47,3123,275.0
370,304-708-burwood-rd-hawthorn-east-vic-3123-16096604,Lower Yarra River land,3359.3,335.06,3123,650.0
371,107-35-camberwell-road-hawthorn-east-vic-3123-16104010,Lower Yarra River land,3326.52,324.94,3123,625.0
372,209-8-montrose-street-hawthorn-east-vic-3123-16109618,Lower Yarra River land,3040.11,316.05,3123,400.0
373,8-1091-burke-road-hawthorn-east-vic-3123-16096688,Lower Yarra River land,4235.74,415.49,3123,370.0
374,2-119-victoria-road-hawthorn-east-vic-3123-16091571,Lower Yarra River land,3889.52,396.1,3123,390.0
375,11-115-victoria-rd-hawthorn-east-vic-3123-16099268,Lower Yarra River land,3927.12,394.51,3123,310.0
376,33-broomfield-road-hawthorn-east-vic-3123-16098753,Lower Yarra River land,3839.69,370.05,3123,1000.0
377,ug05c-55-camberwell-road-hawthorn-east-vic-3123-16065863,Lower Yarra River land,3423.13,332.67,3123,615.0
378,23-11-auburn-gr-hawthorn-east-vic-3123-16106129,Lower Yarra River land,3165.52,324.94,3123,420.0
379,2-31-33-caroline-street-hawthorn-east-vic-3123-16109612,Lower Yarra River land,3613.24,389.77,3123,370.0
380,2-21-munro-st-hawthorn-east-vic-3123-16108516,Lower Yarra River land,3624.74,399.73,3123,425.0
381,202-555-burke-road-camberwell-vic-3124-16109562,Lower Yarra River land,6017.07,528.5,3124,680.0
382,24-prospect-hill-road-camberwell-vic-3124-16092042,Lower Yarra River land,4415.12,450.29,3124,1100.0
383,9-pine-camberwell-vic-3124-16112483,Wattle Park,5549.38,526.34,3124,1150.0
384,3-aisbett-ave-camberwell-vic-3124-16109108,Wattle Park,3123.16,315.5,3124,700.0
385,54-athelstan-road-camberwell-vic-3124-16104500,Wattle Park,5382.17,484.91,3124,975.0
386,43-cochrane-avenue-camberwell-vic-3124-16109593,Wattle Park,5105.19,495.29,3124,1250.0
387,301-1150-toorak-road-camberwell-vic-3124-16100175,Wattle Park,4082.82,392.79,3124,450.0
388,14-thomas-st-camberwell-vic-3124-16106434,Wattle Park,1738.63,186.89,3124,1600.0
389,568-camberwell-road-camberwell-vic-3124-16098540,Wattle Park,4652.59,452.64,3124,550.0
390,1-3-crescent-road-camberwell-vic-3124-16096867,Wattle Park,4444.31,405.79,3124,495.0
391,27-ellsworth-crescent-camberwell-vic-3124-16093229,Wattle Park,2207.39,304.92,3124,810.0
392,4-11-allambee-avenue-camberwell-vic-3124-16100759,Wattle Park,3032.85,309.39,3124,530.0
393,2-14-rowell-avenue-camberwell-vic-3124-16097609,Wattle Park,4565.06,430.93,3124,600.0
394,g02-555-burke-road-camberwell-vic-3124-16095744,Lower Yarra River land,6017.07,528.5,3124,650.0
395,3-4-spencer-road-camberwell-vic-3124-16091161,Wattle Park,3423.34,328.59,3124,465.0
396,4-105-wattle-valley-road-camberwell-vic-3124-16105634,Wattle Park,2522.9,247.68,3124,395.0
397,4-gilmour-road-camberwell-vic-3124-16106772,Wattle Park,2117.02,226.32,3124,900.0
398,1a-monica-street-burwood-vic-3125-16097697,Wattle Park,2273.01,274.14,3125,730.0
399,78-wattle-valley-rd-canterbury-vic-3126-16109321,Wattle Park,2517.54,246.27,3126,1100.0
400,2e-hopetoun-avenue-canterbury-vic-3126-16099464,Wattle Park,4083.35,396.0,3126,750.0
401,31-rubens-grove-canterbury-vic-3126-16112358,Yarra Bend Park,5620.37,606.77,3126,1400.0
402,206-801-whitehorse-road-mont-albert-vic-3127-16107016,Wattle Park,4172.76,393.59,3127,550.0
403,3-1-nangnak-lane-mont-albert-vic-3127-16105157,Wattle Park,4185.21,402.59,3127,640.0
404,3-34-durham-road-surrey-hills-vic-3127-16103162,Wattle Park,2200.18,251.71,3127,395.0
405,937-riversdale-road-surrey-hills-vic-3127-16095527,Wattle Park,1138.13,142.25,3127,550.0
406,1-969-riversdale-road-surrey-hills-vic-3127-16099850,Wattle Park,855.64,116.83,3127,500.0
407,4-13-blackburn-street-surrey-hills-vic-3127-16109055,Wattle Park,2702.15,301.27,3127,430.0
408,201-43-zetland-road-mont-albert-vic-3127-16092749,Wattle Park,4187.7,418.06,3127,730.0
409,g02-178-union-rd-surrey-hills-vic-3127-16103762,Wattle Park,2549.69,267.15,3127,390.0
410,12-kennealy-st-surrey-hills-vic-3127-16112779,Wattle Park,3021.58,326.65,3127,1500.0
411,1-52-medway-street-box-hill-vic-3128-16112906,Wattle Park,5122.85,538.72,3128,370.0
412,205-6-8-wellington-road-box-hill-vic-3128-16110292,Wattle Park,4323.8,517.6,3128,400.0
413,8-27-oxford-street-box-hill-vic-3128-16098733,Wattle Park,3570.72,389.48,3128,580.0
414,88-surrey-road-blackburn-north-vic-3130-16112949,Mullum Mullum Park,5008.3,541.53,3130,600.0
415,2-11-barrina-street-blackburn-south-vic-3130-16107646,Davy Lane Reserve,5094.3,688.48,3130,750.0
416,229b-1-19-colombo-street-mitcham-vic-3132-16106908,Mullum Mullum Park,2551.6,349.37,3132,330.0
417,2-8-rupert-street-mitcham-vic-3132-16113687,Mullum Mullum Park,3378.55,333.66,3132,360.0
418,2-ritz-street-vermont-south-vic-3133-15960853,Healesville Freeway Reserve,2197.18,270.59,3133,520.0
419,3-20-24-dublin-road-ringwood-east-vic-3135-16112504,Mullum Mullum Park,4210.69,392.21,3135,425.0
420,16-174-toorak-road-west-south-yarra-vic-3141-16097614,Albert Park,1462.94,199.42,3141,350.0
421,709-12-14-claremont-street-south-yarra-vic-3141-16098801,Albert Park,2727.68,392.65,3141,410.0
422,21-palermo-street-south-yarra-vic-3141-16099286,Albert Park,2718.92,352.82,3141,450.0
423,1101-77-river-street-south-yarra-vic-3141-15537769,Albert Park,2756.08,339.73,3141,540.0
424,3-1-alexandra-avenue-south-yarra-vic-3141-16103763,Princes Warf,1865.95,255.57,3141,875.0
425,505-79-river-street-south-yarra-vic-3141-16108010,Albert Park,2862.79,357.8,3141,470.0
426,2-31-howitt-street-south-yarra-vic-3141-16109026,Albert Reserve,3122.54,309.7,3141,320.0
427,402-1-chapel-mews-south-yarra-vic-3141-16108066,Parks Victoria Depot - Barkly Ave Park,2670.33,247.82,3141,680.0
428,4-peter-st-south-yarra-vic-3141-16111285,Albert Reserve,1942.82,233.26,3141,1150.0
429,22-399-toorak-rd-south-yarra-vic-3141-16103168,Albert Park,3085.1,379.15,3141,900.0
430,unit-901-50-claremont-st-south-yarra-vic-3141-16098894,Albert Park,2550.43,360.75,3141,365.0
431,1-16-darling-street-south-yarra-vic-3141-16100628,Albert Park,2125.04,268.97,3141,410.0
432,4-26-davis-avenue-south-yarra-vic-3141-16111137,Albert Park,2137.29,304.87,3141,375.0
433,1215-7-claremont-street-south-yarra-vic-3141-16108496,Albert Park,2754.65,397.51,3141,550.0
434,2-64-park-street-south-yarra-vic-3141-16093045,Albert Park,1335.51,206.07,3141,690.0
435,62-hawksburn-road-south-yarra-vic-3141-16109344,Albert Park,3046.63,391.88,3141,1200.0
436,2-55-avoca-street-south-yarra-vic-3141-16103349,Albert Park,2032.14,283.53,3141,630.0
437,1601-7-claremont-street-south-yarra-vic-3141-15452608,Albert Park,2754.65,397.51,3141,630.0
438,2-116-anderson-street-south-yarra-vic-3141-16100924,Princes Warf,2041.31,275.75,3141,1150.0
439,1-16-18-millswyn-street-south-yarra-vic-3141-16104898,Albert Park,1007.71,166.2,3141,475.0
440,5-90-toorak-road-west-south-yarra-vic-3141-16096683,Albert Park,1079.69,165.51,3141,360.0
441,3-1-alexandra-avenue-south-yarra-vic-3141-16103763,Princes Warf,1865.95,255.57,3141,875.0
442,1205-77-river-street-south-yarra-vic-3141-14520896,Albert Park,2756.08,339.73,3141,540.0
443,106-471-malvern-road-south-yarra-vic-3141-16099095,Albert Reserve,2815.18,265.11,3141,425.0
444,unit-1607-50-claremont-st-south-yarra-vic-3141-16111948,Albert Park,2550.43,360.75,3141,580.0
445,1311-18-claremont-street-south-yarra-vic-3141-16106506,Albert Park,2688.1,385.53,3141,620.0
446,1212-35-malcolm-street-south-yarra-vic-3141-16104529,Albert Park,2675.36,328.11,3141,500.0
447,4-35-marne-street-south-yarra-vic-3141-16103633,Albert Park,1507.54,222.8,3141,700.0
448,9-21-rockley-road-south-yarra-vic-3141-16109121,Albert Park,2973.99,378.88,3141,400.0
449,14-acland-street-south-yarra-vic-3141-16100335,Albert Park,1865.18,248.73,3141,1400.0
450,24-43-caroline-street-south-yarra-vic-3141-16105251,Albert Park,1765.63,244.82,3141,395.0
451,203-5-7-wilson-street-south-yarra-vic-3141-15197334,Albert Reserve,2579.65,277.77,3141,450.0
