,rent_address,school_name,min_distance,min_duration,postcode,price
685,4-30-mitford-street-st-kilda-vic-3182-16099536,Warrandyte Primary School,151.44,36.34,3182,395.0
686,39-220-barkly-street-st-kilda-vic-3182-14537180,Allansford and District Primary School,498.02,112.04,3182,800.0
687,49-64-fitzroy-street-st-kilda-vic-3182-16095131,Alberton Primary School,204.44,43.16,3182,430.0
688,3-16-eildon-road-st-kilda-vic-3182-16110741,Alberton Primary School,1058.57,182.61,3182,575.0
689,15-39-41-wellington-street-st-kilda-vic-3182-16110681,Alberton Primary School,795.4,117.29,3182,550.0
690,306-198-st-kilda-road-st-kilda-vic-3182-16113646,Warrandyte Primary School,969.32,111.35,3182,350.0
691,2-47-brighton-road-st-kilda-vic-3182-16103420,Allansford and District Primary School,965.02,137.73,3182,400.0
692,8-16-marine-parade-st-kilda-vic-3182-16107202,Alberton Primary School,1105.34,193.63,3182,400.0
693,10-11-marine-parade-st-kilda-vic-3182-16091874,Alberton Primary School,1174.37,198.6,3182,360.0
694,8-31-charnwood-road-st-kilda-vic-3182-16111421,Ballarat Primary School (Dana Street),542.56,67.32,3182,420.0
695,1-116-inkerman-road-st-kilda-vic-3182-15926395,Alberton Primary School,800.6,113.45,3182,280.0
696,17-1-acland-street-st-kilda-vic-3182-16108171,Alberton Primary School,783.58,126.07,3182,280.0
697,2-44-robe-street-st-kilda-vic-3182-16100042,Allansford and District Primary School,752.8,114.53,3182,420.0
698,13-47-brighton-road-st-kilda-vic-3182-16099504,Alberton Primary School,653.83,102.06,3182,440.0
699,2-6-charlotte-place-st-kilda-vic-3182-16104068,Wodonga Primary School,959.67,135.21,3182,690.0
700,1-2-2-woodstock-street-st-kilda-vic-3182-16093793,Alberton Primary School,997.52,125.29,3182,375.0
701,18-11-17-park-street-st-kilda-west-vic-3182-16099197,Alberton Primary School,657.82,101.57,3182,450.0
702,8-36-blessington-street-st-kilda-vic-3182-16110703,Allansford and District Primary School,460.86,110.6,3182,345.0
703,15-18-princes-street-st-kilda-vic-3182-16027235,Alberton Primary School,481.92,86.06,3182,495.0
704,1-2a-robe-street-st-kilda-vic-3182-16095963,Alberton Primary School,1289.01,183.83,3182,595.0
705,9-26-loch-street-st-kilda-west-vic-3182-16108504,Alberton Primary School,878.5,113.67,3182,495.0
706,202-8-blanche-street-st-kilda-vic-3182-16095573,Avenel Primary School,1109.56,188.44,3182,600.0
707,3505-14-16-the-esplanadr-st-kilda-vic-3182-16106828,Alberton Primary School,1242.77,187.56,3182,1600.0
708,139-chapel-street-st-kilda-vic-3182-16110151,Alberton Primary School,646.4,75.42,3182,640.0
709,2b-waterloo-crescent-st-kilda-vic-3182-16103682,Allansford and District Primary School,801.49,127.53,3182,995.0
710,205-211-44-barkly-street-st-kilda-vic-3182-15694325,Allansford and District Primary School,615.79,102.97,3182,260.0
711,05-07-lambeth-place-st-kilda-vic-3182-16111844,Bacchus Marsh Primary School,573.56,46.25,3182,345.0
712,2-16-vale-st-st-kilda-vic-3182-16108973,Alberton Primary School,1202.3,151.72,3182,320.0
713,13-343-beaconsfield-parade-st-kilda-west-vic-3182-16108716,Alberton Primary School,1091.02,166.38,3182,385.0
714,9-17-st-leondards-avenue-st-kilda-vic-3182-16110829,Alberton Primary School,1263.86,225.54,3182,590.0
715,10-15-inkerman-street-st-kilda-vic-3182-16111511,Allansford and District Primary School,969.91,131.56,3182,630.0
716,1-3-7-sebastopol-street-st-kilda-vic-3182-16104975,Bacchus Marsh Primary School,721.39,85.2,3182,330.0
717,9-39-eildon-rd-st-kilda-vic-3182-14637707,Alberton Primary School,532.79,90.23,3182,400.0
718,16-42-waterloo-crescent-st-kilda-vic-3182-16112116,Allansford and District Primary School,924.44,143.01,3182,250.0
719,4-odessa-street-st-kilda-vic-3182-16094649,Bacchus Marsh Primary School,421.07,42.97,3182,770.0
720,35-233-canterbury-road-st-kilda-west-vic-3182-16109040,Alberton Primary School,416.21,66.24,3182,360.0
721,13-2a-robe-street-st-kilda-vic-3182-16113609,Alberton Primary School,1289.01,183.83,3182,675.0
722,6-50-fitzroy-street-st-kilda-vic-3182-16096820,Alberton Primary School,341.67,60.8,3182,360.0
723,69-chapel-street-st-kilda-vic-3182-16107526,Berwick Primary School,367.56,26.46,3182,650.0
724,304a-33-inkerman-st-st-kilda-vic-3182-16104398,Alberton Primary School,942.88,131.87,3182,470.0
725,5-16-blessington-court-st-kilda-vic-3182-16091470,Alberton Primary School,940.73,199.19,3182,300.0
726,30-233-235-canterbury-road-st-kilda-west-vic-3182-16108250,Alberton Primary School,416.21,66.24,3182,310.0
727,13-neptune-street-st-kilda-vic-3182-16108169,Alberton Primary School,810.3,130.54,3182,580.0
728,4-22-crimea-street-st-kilda-vic-3182-15808911,Ballarat Primary School (Dana Street),452.91,51.19,3182,300.0
729,9a-rosamond-street-balaclava-vic-3183-16098659,Alberton Primary School,801.92,99.77,3183,780.0
730,1-3-7-sebastopol-street-st-kilda-east-vic-3183-16104975,Bacchus Marsh Primary School,721.39,85.2,3183,330.0
731,301-2a-nelson-street-balaclava-vic-3183-16104630,Ballarat Primary School (Dana Street),1048.95,168.3,3183,530.0
732,8-9-celeste-court-st-kilda-east-vic-3183-16109885,Avoca Primary School,788.18,93.75,3183,300.0
733,12-203-alma-rd-st-kilda-east-vic-3183-16097827,Belmont Primary School,1018.76,96.68,3183,440.0
734,12-rosamond-street-balaclava-vic-3183-16113271,Alberton Primary School,775.9,97.93,3183,695.0
735,1-5-te-arai-ave-st-kilda-east-vic-3183-16103327,Avenel Primary School,665.89,75.61,3183,525.0
736,8-8-cardigan-street-st-kilda-east-vic-3183-16094608,Bacchus Marsh Primary School,485.21,64.51,3183,380.0
737,203-120-hotham-street-st-kilda-east-vic-3183-16098448,Avenel Primary School,503.86,54.83,3183,690.0
738,7-15-hotham-st-st-kilda-east-vic-3183-16104219,Warrandyte Primary School,575.41,69.75,3183,445.0
739,14-3-balston-street-balaclava-vic-3183-16112313,Ballarat Primary School (Dana Street),478.6,70.59,3183,320.0
740,1-296-inkerman-st-st-kilda-east-vic-3183-16106154,Bacchus Marsh Primary School,339.56,49.01,3183,385.0
741,27-4-wando-grove-st-kilda-east-vic-3183-16098295,Warrandyte Primary School,669.71,85.75,3183,290.0
742,10-4a-wando-grove-st-kilda-east-vic-3183-16099165,Warrandyte Primary School,673.97,86.77,3183,475.0
743,102-190-alma-rd-st-kilda-east-vic-3183-16098637,Warrandyte Primary School,943.45,92.47,3183,550.0
744,1-kalymna-grove-st-kilda-east-vic-3183-16110858,Belmont Primary School,743.64,67.74,3183,800.0
745,12-55-alexandra-street-st-kilda-east-vic-3183-16096796,Belmont Primary School,730.79,64.72,3183,430.0
746,1-107-grosvenor-street-balaclava-vic-3183-16096804,Bacchus Marsh Primary School,749.6,82.06,3183,495.0
747,6-75-westbury-street-st-kilda-east-vic-3183-16104087,Avoca Primary School,552.83,47.28,3183,430.0
748,602-71-inkerman-st-st-kilda-east-vic-3183-16091456,Bacchus Marsh Primary School,285.5,44.44,3183,690.0
749,5-8-john-street-elwood-vic-3184-16106183,Allansford and District Primary School,529.25,127.02,3184,420.0
750,1-9-robert-st-elwood-vic-3184-16108685,Allansford and District Primary School,617.75,96.45,3184,325.0
751,5-48-spray-street-elwood-vic-3184-16092133,Avoca Primary School,375.56,87.31,3184,390.0
752,6-25-dickens-street-elwood-vic-3184-16099687,Avenel Primary School,226.63,54.39,3184,490.0
753,1-1-ruskin-street-elwood-vic-3184-16106092,Warrandyte Primary School,277.3,66.55,3184,595.0
754,5-111-ruskin-street-elwood-vic-3184-16104155,Avenel Primary School,401.89,81.65,3184,800.0
755,3-24-26-burns-street-elwood-vic-3184-16092084,Allansford and District Primary School,633.84,141.37,3184,480.0
756,7-54-tennyson-street-elwood-vic-3184-16106407,Warrandyte Primary School,608.61,146.06,3184,400.0
757,89b-ruskin-street-elwood-vic-3184-16092997,Avenel Primary School,594.62,127.9,3184,1200.0
758,3-22-wave-street-elwood-vic-3184-16095176,Avoca Primary School,413.56,57.58,3184,620.0
759,7-51-55-goldsmith-street-elwood-vic-3184-16104905,Avoca Primary School,357.77,69.45,3184,1450.0
760,13-47-brighton-road-elwood-vic-3184-16099504,Alberton Primary School,653.83,102.06,3184,440.0
761,g07-12-14-dickens-street-elwood-vic-3184-16098537,Allansford and District Primary School,409.62,98.3,3184,425.0
762,1-151-glen-huntly-rd-elwood-vic-3184-16095357,Allansford and District Primary School,597.74,141.28,3184,400.0
763,3-483-st-kilda-street-elwood-vic-3184-16094510,Alberton Primary School,904.71,160.38,3184,825.0
764,4-19-milton-street-elwood-vic-3184-16106784,Warrandyte Primary School,719.67,157.06,3184,550.0
765,1-9-poets-grove-elwood-vic-3184-16100027,Allansford and District Primary School,463.73,109.13,3184,590.0
766,4-49a-tennyson-street-elwood-vic-3184-16109927,Allansford and District Primary School,844.75,149.9,3184,415.0
767,3-46-foam-street-elwood-vic-3184-16109685,Belmont Primary School,1128.86,143.46,3184,490.0
768,9-40-ormond-road-elwood-vic-3184-16104855,Avoca Primary School,418.88,58.11,3184,330.0
769,6-59-61-ormond-esplanade-elwood-vic-3184-16110347,Avoca Primary School,871.44,106.96,3184,770.0
770,4-22-allison-road-elsternwick-vic-3185-11212197,Warrandyte Primary School,271.34,47.35,3185,450.0
771,4-44-clarence-street-elsternwick-vic-3185-16110408,Warrandyte Primary School,1264.27,147.38,3185,350.0
772,2-9-oak-grove-ripponlea-vic-3185-16100046,Avenel Primary School,754.79,78.61,3185,380.0
773,4-22-magnolia-road-gardenvale-vic-3185-16109985,Allansford and District Primary School,990.74,130.83,3185,245.0
774,26-clarence-street-elsternwick-vic-3185-12646931,Avenel Primary School,1129.1,168.86,3185,850.0
775,3-487-kooyong-road-elsternwick-vic-3185-16105411,Avoca Primary School,1268.87,147.17,3185,295.0
776,7-162-brighton-road-ripponlea-vic-3185-16100540,Belmont Primary School,878.03,154.86,3185,395.0
777,504-415-glen-huntly-road-elsternwick-vic-3185-16107407,Avenel Primary School,393.93,45.48,3185,399.0
778,78-allison-road-elsternwick-vic-3185-16092486,Belmont Primary School,676.59,115.32,3185,730.0
779,1-540-glenhuntly-road-elsternwick-vic-3185-12838412,Warrandyte Primary School,820.62,111.31,3185,345.0
780,76-allison-road-elsternwick-vic-3185-16105190,Belmont Primary School,634.57,107.93,3185,1200.0
781,7-6-ripon-grove-elsternwick-vic-3185-16100128,Belmont Primary School,678.09,145.7,3185,340.0
782,311-7-nepean-highway-elsternwick-vic-3185-16099376,Bacchus Marsh Primary School,669.44,126.43,3185,420.0
783,3-21-brickwood-st-brighton-vic-3186-16109290,Allansford and District Primary School,191.32,45.92,3186,510.0
784,5-297-st-kilda-street-brighton-vic-3186-16092184,Allansford and District Primary School,1294.4,151.98,3186,450.0
785,5-32-bay-street-brighton-vic-3186-16104811,Avoca Primary School,1123.65,140.31,3186,810.0
786,2-876-hampton-street-brighton-vic-3186-16109894,Alberton Primary School,1097.56,116.59,3186,650.0
787,107-7-9-cowra-street-brighton-vic-3186-16103475,Allansford and District Primary School,1159.07,186.8,3186,600.0
788,8-yuille-street-brighton-vic-3186-16105002,Warrandyte Primary School,825.05,148.15,3186,870.0
789,145a-church-street-brighton-vic-3186-16108276,Alberton Primary School,598.16,93.23,3186,595.0
790,101-67-well-street-brighton-vic-3186-16091137,Avoca Primary School,702.06,98.92,3186,1450.0
791,4-14-enfield-road-brighton-vic-3186-16106550,Avenel Primary School,1378.88,214.32,3186,450.0
792,33-campbell-street-brighton-vic-3186-16104223,Allansford and District Primary School,621.0,74.32,3186,1020.0
793,10-26-warleigh-grove-brighton-vic-3186-16111350,Avenel Primary School,905.36,163.07,3186,595.0
794,310-380-bay-street-brighton-vic-3186-16097678,Avenel Primary School,878.49,131.79,3186,675.0
795,1-huntley-street-brighton-vic-3186-16110309,Alberton Primary School,676.92,131.23,3186,1150.0
796,148-bay-street-brighton-vic-3186-16111243,Avenel Primary School,329.46,66.96,3186,1200.0
797,20a-burwah-avenue-brighton-east-vic-3187-16103434,Allansford and District Primary School,187.26,17.88,3187,1250.0
798,2-10-alford-street-brighton-east-vic-3187-16094684,Alberton Primary School,1061.17,119.87,3187,620.0
799,2b-parker-st-brighton-east-vic-3187-16091552,Allansford and District Primary School,171.03,15.86,3187,975.0
800,2-mayrose-crescent-brighton-east-vic-3187-16103263,Avoca Primary School,734.57,91.95,3187,1090.0
801,16a-plunket-street-brighton-east-vic-3187-16099058,Alberton Primary School,508.52,44.6,3187,1400.0
802,26-cummins-road-brighton-east-vic-3187-16105212,Warrandyte Primary School,1050.0,114.3,3187,690.0
803,238a-were-street-brighton-east-vic-3187-16110215,Alberton Primary School,1451.41,178.85,3187,1699.0
804,209-427-hampton-street-hampton-vic-3188-16108518,Alberton Primary School,142.51,19.1,3188,350.0
805,g01-43-crisp-street-hampton-vic-3188-16104598,Alberton Primary School,1175.1,172.46,3188,1200.0
806,207-2-willis-lane-hampton-east-vic-3188-16093050,Alberton Primary School,566.72,86.75,3188,320.0
807,5-45-grenville-street-hampton-vic-3188-16094685,Alberton Primary School,310.34,41.57,3188,795.0
808,6-518-bluff-rd-hampton-vic-3188-16103170,Avoca Primary School,229.69,15.03,3188,350.0
809,316b-south-road-hampton-east-vic-3188-16101248,Allansford and District Primary School,899.06,215.77,3188,900.0
810,78a-teddington-road-hampton-vic-3188-16105795,Avoca Primary School,320.25,26.92,3188,1100.0
811,208-20-station-street-highett-vic-3190-16092254,Alberton Primary School,1438.07,220.39,3190,500.0
812,22a-tweed-st-highett-vic-3190-16103736,Avenel Primary School,248.83,40.05,3190,770.0
813,205-6-dart-street-highett-vic-3190-16096414,Alberton Primary School,1015.02,166.74,3190,480.0
814,49-spring-road-highett-vic-3190-16111073,Warrandyte Primary School,218.07,54.56,3190,495.0
815,46a-46b-turner-road-highett-vic-3190-16109315,Alberton Primary School,1561.83,136.03,3190,995.0
816,217-222-bay-road-sandringham-vic-3191-16103690,Alberton Primary School,592.97,108.44,3191,390.0
817,8-grange-road-sandringham-vic-3191-15431555,Alberton Primary School,631.32,121.77,3191,1300.0
818,201-26-30-waltham-street-sandringham-vic-3191-16102732,Alberton Primary School,733.56,111.14,3191,500.0
819,3-188-bay-road-sandringham-vic-3191-16112438,Allansford and District Primary School,612.92,72.46,3191,630.0
820,4-264-bluff-road-sandringham-vic-3191-16092529,Allansford and District Primary School,204.58,34.7,3191,550.0
821,124-abbott-st-sandringham-vic-3191-16111338,Avenel Primary School,823.8,94.71,3191,795.0
822,3-198-bluff-road-sandringham-vic-3191-16100496,Avoca Primary School,694.55,81.64,3191,420.0
823,803-222-bay-road-sandringham-vic-3191-16103691,Alberton Primary School,592.97,108.44,3191,390.0
824,19-norwood-st-sandringham-vic-3191-16094744,Alberton Primary School,1410.12,158.87,3191,1500.0
825,6-fairview-drive-cheltenham-vic-3192-16111130,Berwick Primary School,1939.8,209.06,3192,795.0
826,610-2-6-railway-road-cheltenham-vic-3192-16092472,Alberton Primary School,533.79,87.64,3192,450.0
827,6-mckay-avenue-black-rock-vic-3193-16110627,Alberton Primary School,891.29,140.3,3193,850.0
828,72b-ardoyne-st-black-rock-vic-3193-16109670,Alberton Primary School,549.93,131.98,3193,1200.0
829,17-fourth-street-black-rock-vic-3193-16108263,Alberton Primary School,751.84,94.65,3193,1100.0
830,3-529-balcombe-rd-black-rock-vic-3193-16100369,Avoca Primary School,107.87,11.07,3193,550.0
831,1-26-patty-street-mentone-vic-3194-16106737,Allansford and District Primary School,758.7,119.11,3194,460.0
832,23-milan-street-mentone-vic-3194-16094642,Warrandyte Primary School,701.06,158.18,3194,1300.0
833,2-41-albenca-street-mentone-vic-3194-15355277,Avenel Primary School,1032.05,187.64,3194,430.0
834,40-kokoda-place-mordialloc-vic-3195-16096229,Alberton Primary School,519.95,79.48,3195,550.0
835,14-rosella-road-parkdale-vic-3195-16103628,Alberton Primary School,1349.16,192.2,3195,1100.0
836,3-20-parkers-rd-parkdale-vic-3195-16096970,Alberton Primary School,1263.77,140.93,3195,550.0
837,3-119-mcdonald-st-mordialloc-vic-3195-16111302,Alberton Primary School,1085.62,140.2,3195,370.0
838,40-berry-avenue-edithvale-vic-3196-16105305,Alberton Primary School,1140.82,143.41,3196,575.0
839,10-216-station-street-edithvale-vic-3196-14486078,Alberton Primary School,476.18,65.07,3196,440.0
840,5-8-10-turakina-avenue-edithvale-vic-3196-16104021,Alberton Primary School,651.93,100.54,3196,350.0
841,2-62-screen-street-frankston-vic-3199-16094995,Allansford and District Primary School,1365.55,158.93,3199,440.0
842,44-bushlark-drive-carrum-downs-vic-3201-16097673,Alberton Primary School,638.58,121.63,3201,480.0
843,2-9-lillimur-road-ormond-vic-3204-16107547,Avoca Primary School,126.41,22.98,3204,300.0
844,g07-3-claire-street-mckinnon-vic-3204-15478778,Allansford and District Primary School,854.72,73.72,3204,560.0
845,2-45-queen-street-ormond-vic-3204-16101296,Belmont Primary School,186.61,18.17,3204,1200.0
846,g06-3-claire-street-mckinnon-vic-3204-15344621,Allansford and District Primary School,854.72,73.72,3204,550.0
847,2-7-ormond-road-ormond-vic-3204-16096904,Avoca Primary School,516.63,101.62,3204,575.0
848,g02-236-jasper-road-mckinnon-vic-3204-16111151,Avoca Primary School,555.26,44.76,3204,550.0
849,107-324-centre-road-bentleigh-vic-3204-16094020,Alberton Primary School,972.42,91.31,3204,560.0
850,2-29-wheeler-street-ormond-vic-3204-16107896,Warrandyte Primary School,485.22,64.4,3204,600.0
851,6-4-holloway-street-ormond-vic-3204-16099235,Avoca Primary School,524.84,86.55,3204,305.0
852,147-patterson-road-bentleigh-vic-3204-16099099,Avoca Primary School,719.75,65.6,3204,1050.0
853,9-clapperton-street-bentleigh-vic-3204-16092512,Avoca Primary School,893.61,126.6,3204,760.0
854,165-patterson-road-bentleigh-vic-3204-16096720,Alberton Primary School,611.0,50.36,3204,930.0
855,1-210-tucker-road-bentleigh-vic-3204-16103255,Avoca Primary School,550.59,49.29,3204,650.0
856,8-bevan-street-ormond-vic-3204-16111581,Alberton Primary School,764.9,155.02,3204,1500.0
857,6-47-wheeler-st-ormond-vic-3204-16098675,Belmont Primary School,347.5,47.87,3204,525.0
858,311-39-park-street-south-melbourne-vic-3205-16109887,Avoca Primary School,758.24,135.52,3205,600.0
859,907-37-39-park-street-south-melbourne-vic-3205-15842582,Avoca Primary School,758.24,135.52,3205,620.0
860,409-85-market-street-south-melbourne-vic-3205-16092256,Allansford and District Primary School,624.8,106.72,3205,495.0
861,south-melbourne-vic-3205-15842582,Warrandyte Primary School,556.93,70.44,3205,620.0
862,511-37-39-park-street-south-melbourne-vic-3205-16111490,Avoca Primary School,780.45,137.29,3205,600.0
863,406-75-palmerston-crescent-south-melbourne-vic-3205-16093654,Warrandyte Primary School,491.71,89.44,3205,425.0
864,84-palmerston-crescent-south-melbourne-vic-3205-16106315,Warrandyte Primary School,383.21,74.59,3205,550.0
865,2604-89-gladstone-street-south-melbourne-vic-3205-16097179,Alberton Primary School,127.59,20.4,3205,430.0
866,24-henderson-street-south-melbourne-vic-3205-16091414,Avoca Primary School,832.93,186.79,3205,745.0
867,3-56-smith-street-south-melbourne-vic-3205-16105162,Belmont Primary School,402.53,96.6,3205,480.0
868,209-97-palmerston-crescent-south-melbourne-vic-3205-16099232,Warrandyte Primary School,249.26,51.29,3205,400.0
869,152-nelson-road-south-melbourne-vic-3205-16106350,Bacchus Marsh Primary School,436.73,103.43,3205,1000.0
870,1207-39-park-street-south-melbourne-vic-3205-16093617,Avoca Primary School,758.24,135.52,3205,585.0
871,72b-napier-street-south-melbourne-vic-3205-16109558,Avenel Primary School,370.51,67.09,3205,495.0
872,7-2-heather-street-south-melbourne-vic-3205-16094728,Avenel Primary School,642.56,85.13,3205,750.0
873,33-nimmo-street-middle-park-vic-3206-16111553,Alberton Primary School,583.16,89.48,3206,865.0
874,43-bevan-street-albert-park-vic-3206-16109623,Alberton Primary School,437.95,65.23,3206,470.0
875,303-88-beaconsfield-parade-albert-park-vic-3206-16095682,Avoca Primary School,619.92,79.39,3206,1100.0
876,5-princes-place-port-melbourne-vic-3207-16095122,Alberton Primary School,875.55,160.63,3207,500.0
877,305-115-nott-street-port-melbourne-vic-3207-16105599,Alberton Primary School,808.67,81.27,3207,700.0
878,84-nott-street-port-melbourne-vic-3207-16112150,Alberton Primary School,750.1,69.36,3207,850.0
879,17-120-princes-street-port-melbourne-vic-3207-16101214,Alberton Primary School,708.8,130.12,3207,650.0
880,13-raglan-street-port-melbourne-vic-3207-16096777,Avoca Primary School,767.56,114.05,3207,645.0
881,66-spring-street-east-port-melbourne-vic-3207-16111770,Avoca Primary School,471.38,83.27,3207,785.0
882,60-spring-street-east-port-melbourne-vic-3207-16113151,Avoca Primary School,521.47,94.18,3207,760.0
883,508-216-rouse-street-port-melbourne-vic-3207-16108824,Allansford and District Primary School,964.03,162.73,3207,650.0
884,503-147-beach-street-port-melbourne-vic-3207-16113115,Alberton Primary School,1285.29,201.79,3207,1100.0
885,1-08-91-dow-street-port-melbourne-vic-3207-16108681,Avoca Primary School,841.56,134.2,3207,400.0
886,135-spring-street-west-port-melbourne-vic-3207-16110342,Avenel Primary School,275.72,69.91,3207,750.0
887,7-2-graham-street-port-melbourne-vic-3207-16107609,Avoca Primary School,352.62,57.45,3207,390.0
888,4-71-esplanade-west-port-melbourne-vic-3207-16092101,Avenel Primary School,611.8,95.17,3207,470.0
889,1-368-graham-street-port-melbourne-vic-3207-16093260,Alberton Primary School,644.96,125.07,3207,740.0
890,2-hailar-lane-lara-vic-3212-16107512,Alberton Primary School,1386.95,183.86,3212,480.0
891,100-settlement-road-belmont-vic-3216-16094466,Alberton Primary School,964.1,192.49,3216,650.0
892,4-17-colac-gr-belmont-vic-3216-15755710,Avoca Primary School,330.38,38.5,3216,400.0
893,10-chucklecreek-lane-armstrong-creek-vic-3217-16110820,Avoca Primary School,916.51,96.07,3217,420.0
894,2-melville-avenue-geelong-west-vic-3218-16090991,Avoca Primary School,669.25,92.21,3218,570.0
895,2-melville-avenue-newtown-vic-3220-16090991,Avoca Primary School,669.25,92.21,3220,570.0
896,28-rimmington-way-rockbank-vic-3335-16099477,Alberton Primary School,2376.04,280.79,3335,380.0
897,6-cherry-cl-melton-west-vic-3337-16098222,Alberton Primary School,338.61,48.76,3337,390.0
898,425-greenhalghs-road-delacombe-vic-3356-16104213,Allansford and District Primary School,2226.03,245.7,3356,435.0
899,11-macquarie-road-wodonga-vic-3690-16100280,Allansford and District Primary School,712.0,92.04,3690,450.0
900,1-koetong-crescent-west-wodonga-vic-3690-16112153,Alberton Primary School,1203.09,122.46,3690,530.0
901,7-74-south-street-wodonga-vic-3690-16091669,Avoca Primary School,949.14,133.29,3690,340.0
902,29-2-hanlon-court-wodonga-vic-3690-16106894,Avenel Primary School,192.45,38.14,3690,200.0
903,4-25-melrose-drive-wodonga-vic-3690-12527064,Alberton Primary School,1422.12,133.07,3690,300.0
904,39-lawrence-street-wodonga-vic-3690-16114126,Alberton Primary School,1419.63,148.38,3690,420.0
905,38-vermont-street-wodonga-vic-3690-16093688,Avoca Primary School,640.18,83.14,3690,420.0
906,10-arnold-place-wodonga-vic-3690-16109206,Alberton Primary School,1190.77,136.44,3690,420.0
907,2-147-lawrence-street-wodonga-vic-3690-16107639,Alberton Primary School,824.6,101.92,3690,650.0
908,22-kiewa-east-road-tangambalanga-vic-3691-16101133,Alberton Primary School,1282.62,142.72,3691,580.0
909,283-mitta-north-road-eskdale-vic-3701-16100349,Alberton Primary School,4349.92,201.54,3701,300.0
910,7-mahla-ave-wollert-vic-3750-14803288,Alberton Primary School,111.46,20.52,3750,410.0
911,35-mahla-avenue-wollert-vic-3750-16092524,Alberton Primary School,227.75,48.43,3750,440.0
912,20-flourish-walk-doreen-vic-3754-16109319,Alberton Primary School,608.25,98.83,3754,350.0
913,3-outlook-drive-kalorama-vic-3766-16093096,Alberton Primary School,3241.73,436.9,3766,520.0
914,9-oakley-street-mount-dandenong-vic-3767-16111799,Alberton Primary School,1366.3,247.11,3767,500.0
915,30-beluga-street-mount-eliza-vic-3930-16104711,Alberton Primary School,1370.7,252.62,3930,1900.0
916,71-balcombe-drive-mount-martha-vic-3934-16113110,Alberton Primary School,1043.17,159.58,3934,950.0
917,4-cirrus-close-hampton-park-vic-3976-16112856,Alberton Primary School,379.45,82.92,3976,420.0
918,12-mccomb-lane-cranbourne-vic-3977-16106494,Allansford and District Primary School,1036.5,146.3,3977,435.0
